url|originalTitle|translatedTitle|originalText|translatedText|originalShortText|translatedShortText|source|datePublished
http://kurir.mk/republika/skopje/okolu-1000-uchesnichki-trchaa-na-zhenskata-trka-pred-golemiot-skopski-maraton/|Околу 1000 учеснички трчаа на женската трка пред големиот Скопски маратон|Around 1000 participants ran in the women's race before the big international Skopje marathon|Трката е дел од промотивните активности за најмасовниот спортски настан во Македонија, Скопскиот маратон кој ќе се одржи на 8 мај. Големата манифестација од годинава има и нови поддржувачи, компаниите „Пелистерка“ и „Здравје Радово“, клиничката болница „Аџибадем Систина“ и „Стопанска банка АД Битола“.Досега за Скопскиот маратон се пријавени повеќе од 4.500 натпреварувачи од 38 држави, а аплицирањето за учество е отворено до 29 април со што се очекува бројот на учесници уште повеќе да се зголеми. Женската трка е дел од промотивните активности на скопскиот маратон чија цел е да се популаризира трчањето како спортска активност. Останува да се одржи уште и детската трка која е насочена кон тоа да им го приближи трчањето и на најмладите.На Скопскиот маратон главно обележје се: стандардните трки – маратон (42.195 километри), полумаратонот (21.097 километри) и трката на пет километри. Организаторите најавуваат и штафетен маратон, со што остануваат четири трки на програмата, како и што беше планирано и за минатиот маратон.Повеќе детали за самиот маратон, пријавување и дисциплини сите заинтересирани може да најдат на ОВАА веб страна.|The race is part of the promotional activities for најмасовниот sports event in Macedonia, the Skopje marathon which will be held on may 8. The great event of this year there are the new supporters, the companies "Pelisterka" and "Health Радово", clinical hospital "Аџибадем sistina hospital" and "Stopanska banka AD-Bitola".So far for the Skopje marathon registered more than a 4,500 competitors from 38 countries, and applying for participation is open until 29 April with the expected number of participants even more to increase. The female race is part of the promotional activities of the skopje marathon whose goal is to popularize the have finished the race as the sporting activity. Remains to be held still and the child's race which is geared towards it to help closer have finished the race and to the youngest.The Skopje marathon mainly characteristic: the standard races – marathon (42.195 km), полумаратонот (21.097 km) and a race of five kilometers. The organizers announced and штафетен marathon, with the remaining four races of the program, as well as what was planned and for the last marathon.More details about the marathon, reporting and disciplines all interested can find on THIS website.|Околу 1000 натпреварувачки денеска учествуваа на големата женска трка што се одржа во Скопје и истрчаа два километри околу езерцето во Градскиот парк. На најдобрите во неколку возрасни категории им беа доделени медали и дипломи, а беше организирана и лотарија за сите учеснички.|Around 1000 competitive today participated in the women's race, which took place in Skopje and истрчаа two miles around the pond in the City park. Of the best in several age categories were awarded medals and diplomas, and it was organized and the lottery for all the participants.|Kurir|2016-04-10 11:50:59
http://kurir.mk/magazin/zanimlivosti/foto-site-go-baraat-ova-kuche-najdete-go-astronautot-sem/|ФОТО: Сите го бараат ова куче – најдете го астронаутот Сем|PHOTO: All require this dog – find the астронаутот Sam|Кучето Сем било успешно лансирано од регионот во Англија Лејк дистрик од група на деца во вторникот, но од тогаш никој не го видел и се смета дека исчезнал во вселената.Кучето Сем е еден вид на маскота и беше пуштен на работ од вселената прикачен на балон со хелиум како дел од еден научен проект на учениците од едно основно училиште во Ланкашир.Сем со него имал и GoPro камера и ГПС трагач, но изгледа се откачил од двете направи кога се искачил на 24 километри над Земјата,а неговиот шатл во облик на балон пукнал.Балонот што бил наполнет со хелиум паднал на Земјата на околу 48 километри оддалеченост од првичното лансирање.Покрената е јавна кампања за да се најде кучето-астронаут и дадени се насоки истото да се бара во радиус од 64 до 80 километри во околината на местото на лансирање.Понудена е и награда за чесниот пронаоѓач од Мидлтон хотелот, а сите што имаат некaкви информации можат да објавуваат под хаштагот Најдиго Сем (#FindSam).|The dog Sam was successfully launched from the region in England Lake дистрик of a group of children on Tuesday, but since then no one has seen and it is considered that disappeared in space.Dog Sam is a kind of mascot and was released at the edge of space attached to a balloon with helium as part of a scientific project of students from one primary school in the Ланкашир.Sam with him had a GoPro camera and GPS seeker, but they seem to be откачил of the two made when debuted at number one on 24 miles above the Earth,and his shuttle in the shape of a balloon пукнал.Балонот that was filled with helium fell on the Earth at about 48 kilometres away from the initial launch.Raised is a public campaign to find the dog-cosmonaut and given directions the same may be required within a radius of 64 to 80 km in the vicinity of the place of launch.Offered is a reward for the honest finder of the Middleton hotel, and all who have any information may be published under the hashtag Најдиго Sam (#FindSam).|Сите во северна Англија го бараат кучето-играчка што исчезна по скорешната мисија кон вселената.|All in the north of England require dog-toy that disappeared after the recent mission to the universe.|Kurir|2016-04-10 11:40:43
http://kurir.mk/svet/vesti-svet/teroristite-povtorno-sakale-da-ja-napadnat-frantsija/|Терористите повторно сакале да ја нападнат Франција|The terrorists again wanted to attack France|Како што пренесува дописникот на МИА од Париз, ова е извлечено од зборовите на главниот осомничен Мохамед Абрини.– Федералното Јавно обвинитеслтво тврди дека според она што произлегува од повеќе елементи од истрагата, целта на терористичката група била повторно да ја нападнат Франција и дека биле фатени на еден начин од текот на истрагата која напредуваше со големи чекори и на крајот одлучиле да го нападнат Брисел, се објаснува од Јавното обвинителство.Абрини, кој што веќе е обвинет за нападите во Париз, исто така, е обвинет и за нападите од 22 март во Брисел.Судијата подигнал обвинение против него за „учество во активност на терористичка група, терорстички убиства и обиди за терорстички убиства“.Абрини, кој беше уапсен вчера, е всушност третиот човек од аеродормот во Брисел, кој го напушти местото на инцидентот веднаш по двојниот самоубиствен напад.Со ова официјално се дава потврда на поврзаноста на терористичките напади од ноември 2015 во Париз со тие од март 2016 во Брисел.|As transmits the correspondent of MIA from Paris, this is извлечено from the words of the chief suspect Mohammed Абрини.– Federal Public обвинитеслтво claims that according to what emerges from several elements of the investigation, the goal of the terrorist group was again to attack France and that they had been caught in one way of the course of the investigation which has progressed with major steps and at the end decided to attack Brussels, explains the Public prosecutor's office.Абрини, which has already been charged for the attacks in Paris, also is charged and the attacks of 22 march in Brussels.The judge built the charge against him of "participation in activity of terrorist group, терорстички murders and attempts терорстички murders".Абрини, who was arrested yesterday, is in fact the third person of the аеродормот in Brussels, who leave the place of incident immediately after the double самоубиствен attack.With this officially gives confirmation of the connection of the terrorist attacks of November 2015 in Paris with those from march 2016 in Brussels.|Целта на терористичката група од Брисел била повторно да ја нападнат Франција, но таа во последен момент одлучила да изврши напади во белгискиот главен град, соопшти белгиското Јавно обвинителство.|The goal of the terrorist group from Brussels, was again to attack France, but she at the last moment determined to carry out attacks in the belgian capital, announced белгиското Public prosecutor's office.|Kurir|2016-04-10 11:32:32
http://kurir.mk/makedonija/hronika/krivichna-prijava-za-skopjanets-za-proizvodstvo-i-preprodavane-droga/|Кривична пријава за скопјанец за производство и препродавање дрога|Criminal charges for скопјанец for the production and re-selling it drug|Како што информира денеска МВР, на 8 овој месец на улицата „Кајларска“ од полициски службеници било извршено легитимирање и преглед на пријавениот, кој бил во друштво со уште две лица. При прегледот, И.С. доброволно предал четири зипер ќесички со непозната растителна материја.Врз основа на судска наредба, истиот ден бил извршен претрес во домот на пријавениот. Таму се пронајдени 20-тина ќесички со непозната растителна материја, едно зипер ќесиче во кое имало осум семки од непознато растение, една зипер ќеса во која имало седум непознати таблети и една дигитална вага, сива боја со остатоци од непозната растителна материја.Пронајдените предмети, кои се пронајдени при личниот преглед кај пријавениот, како и при претресот во неговиот дом, со потврда за привремено одземени предмети се предадени за вештачење во ОКТИВ при МВР.Констатирано е дека растителната материја од четирите зипер пакувања е со вкупна нето маса до 3,96 грама и претставува наркотична дрога марихуана. Растителниот материјал одземен при претресот на домот е со вкупна нето маса од 114,1 грам, а на површината од дигиталната вага констатирани се траги од растението канабис и траги од кокаин. Осумте семки потекнуваат од растение канабис, а констатирана е активна компонента во седумте таблети – 3,4 (MDMA)-психотропна супстанца-стимуланс.Пријавениот минува во полициската крим евиденцијата како извршител на три тешки кражби.|As informed today the ministry of the INTERIOR, on the 8th of this month on the street "Кајларска" of police officers was conducted легитимирање and review of the applicant, who was in company with two more persons. During the review, And.F. voluntarily surrendered four зипер ќесички with unknown plant matter.On the basis of a court order, the same day was an executive hearing in the house of the applicant. There are found 20-tina ќесички with unknown plant matter, one зипер ќесиче in which there were eight seeds of unknown plant, a зипер a bag in which there were seven unknown pills and a digital scale, grey with the remains of an unknown plant matter.Found items that are found in the personal examination by an individual, as well as during the hearing in his home, with the receipt for temporarily confiscated items are turned over for forensic examination in ОКТИВ MOI.It was found that the plant matter from the four зипер packaging is with a total net mass of up to 3,96 grams and is наркотична drug marijuana. The plant material stripped in the search of the house is with a total net mass of 114,1 gram, and the surface of the digital scales found are traces of the plant cannabis and traces of cocaine. The top eight seeds come from the plant cannabis, and the state is the active component in the tablets – 3,4 (MDMA)-психотропна substance-стимуланс.An individual spends in custody cream records as executor of the three heavy theft.|Секторот за внатрешни работи-Скопје, Единица за недозволена трговија со дрога, поднесе кривична пријава против И.С. (29) од Скопје поради основано сомневање дека извршил кривично дело „неовластено производство и пуштање во промет наркотични дроги, психотропни супстанции и прекурсори“.|The sector for internal affairs-Skopje, Unit for drug trafficking, filed criminal charges against.F. (29) from Skopje because of reasonable doubt that committed the crime "unauthorized production and putting on the market narcotic drugs, psychotropic substances and precursors".|Kurir|2016-04-10 11:27:46
http://kurir.mk/makedonija/hronika/krazhba-vo-stan-vo-gorche-petrov/|Кражба во стан во Ѓорче Петров|Theft in an apartment in Gjorce Petrov|Како што информира денеска МВР, од станот, сопственост на П.Т.(66), одземени се околу 250 евра. Потоа крадецот го напуштил местото на настанот, стекнувајќи се со противправна имотна корист од околу 15.000 денари.Се превземаат мерки за целосно расчистување на случајот.|As informed today the ministry of the INTERIOR, from the flat, the property of Q.T.(66), stripped is around 250 euros. Then the thief left the scene of the event, стекнувајќи with unlawful property benefit of about 15.000 denars.Take measures to fully clean-up of the case.|Непознат сторител со употреба на алат, на 7 април годинава, насилно ја отворил балконската врата од стан лоциран на улицата „Социјалистичка Зора“ во Скопје и извршил тешка кражба.|An unknown perpetrator with the use of the tool, on 7 April this year, forced the opened балконската door of the apartment located on the street "Socialist Dawn" in Skopje and committed aggravated theft.|Kurir|2016-04-10 11:26:38
http://kurir.mk/makedonija/hronika/izbegal-shofer-koj-shvertsuval-12-migranti-od-pakistan/|Избегал шофер кој шверцувал 12 мигранти од Пакистан|Escaped шофер which шверцувал 12 migrants from Pakistan|На автопатот Гевгелија-Демир Капија поточно на раскрсница с.Удово, вчера од страна на мешовит патролен тим од полициски службеници на граничниот премин Богородица и полициски службеници од Р.Хрватска, забележано било „БМВ“ со скопски регистерски ознаки.При обид да биде сопрено, истото се дало во бегство и застанало после два километри, а возачот избегал од самото место.Во возилото биле пронајдени 12 илегални мигранти од Пакистан.Увид на местото на настанот извршила екипа од ПС за ОН Валандово.Лицата се приведени во полициска станица за понатамошна постапка.|On the highway Gevgelija-Demir Kapija exactly on the crossroads village.Udovo, yesterday by the mixed патролен a team of police officers at the border crossing point Bogorodica and police officers from the Republic.Croatia, noticed any "BMW" with skopje регистерски tags.In an attempt to be сопрено, the same are given in the escape and застанало after two kilometres, and the driver fled from the spot.In the vehicle were found 12 illegal migrants from Pakistan.A glimpse of the place of the event conducted the team from the CBC for the UN Valandovo.Persons are detained in the police station for further action.|Шофер кој во својот автомобил шверцувал 12 мигранти од Пакистан и побегнал на полицијата.|Шофер that in his car шверцувал 12 migrants from Pakistan and fled the police.|Kurir|2016-04-10 11:25:47
http://kurir.mk/makedonija/hronika/politsijata-vo-potraga-skopjanets-e-ischeznat-chetvrti-den/|Полицијата во потрага, скопјанец е исчезнат четврти ден|The police in the search, скопјанец is gone the fourth day|На 09.04.2016 година во полициската станица-Гази Баба, М.К.(53) пријавила дека на 06.04.2016 година од домот во непознат правец се оддалечил нејзиниот син Б.К. (31).Се превземаат мерки за пронаоѓање на лицето.|The 09.04.2016 year in the police station-Gazi Baba, M.K.(53) reported that the 06.04.2016 year from home in an unknown direction are оддалечил her son B.K. (31).These measures for the retrieval of the person.|Полицијата е во потрага по исчезнато лице од Скопје.|The police is looking for missing person from Skopje.|Kurir|2016-04-10 11:22:06
http://kurir.mk/makedonija/hronika/otkrieno-nelegalno-prenesuvane-migranti/|Откриено нелегално пренесување мигранти|Found illegal transfer of migrants|Едното возило „Пежо 206“ со бугарски национални ознаки, а  управувано од Х.Д.(22) од Прилеп во кое се превезувале четири илегални мигранти од Ирак и ПМВ„Сеат Толедо“ со кумановски регистерски ознаки чиј што возач откако го напуштил возилото избегал, а во кое се превезувале пет илегални мигранти од Ирак.Осомничениот и илегалните мигранти околу 02,30  часот се приведени во ПС-Неготино и со истите е извршен разговор.По целосно расчистување и документирање на настанот ќе следи соодветен кривичен поднесок, а илегалните мигранти ќе бидат сместени во прифатниот центар за странци.|One of the vehicle "Peugeot 206" with the Bulgarian national markings, and driven by X.D.(22) from Prilep, in which превезувале four illegal migrants from Iraq and ПМВ"Сеат Toledo" with the kumanovo регистерски tags whose driver having left the vehicle fled, and in which превезувале five illegal migrants from Iraq.The suspect and illegal migrants around the 02,30 pm are detained in the PS-Negotino and the same is an executive conversation.After fully clarifying and documenting the event will follow the appropriate criminal поднесок, and the illegal migrants will be placed in the reception centre for foreigners.|Околу 01,30 часот на клучка – Демир Капија полициски службеници од Неготино вчера забележале два автомобили во кои се превезувале илегални мигранти.|About 01,30 pm on клучка – Demir Kapija police officers of this meeting yesterday noticed two cars in the that are превезувале illegal migrants.|Kurir|2016-04-10 11:21:10
http://kurir.mk/makedonija/hronika/gevgelichanets-monstrum-krvnichki-se-obiduval-da-si-ja-ubie-majkata/|Гевгеличанец-монструм: Крвнички се обидувал да си ја убие мајката|Гевгеличанец-monster: Крвнички are trying to kill the mother|Пријавениот на 27.03.2016 година околу 23:00 часот пријавениот се заканувал дека ќе ја убие својата мајка, но истата успеала да се заклучи во куќата на нејзината ќерка. Ј.Н.Потоа со секира удирал по вратата, а откако го скршил стаклото побегнал. Инаку, постои сомнение дека пријавениот во период од две години континуирано психички и физички ја малтретирал својата мајка.|The filed of 27.03.2016 year around 23:00 pm filed threatened her that he will kill his mother, but the same has managed to be concluded in the house of her daughter. J.N.Then with a cleaver удирал by the door, and after I broke the glass fled. Otherwise, there is a suspicion that an individual in a period of two years continuously the psychological and physical general his mother.|Поднесена е кривична пријава против Ј.Н. (40) од Гевгелија поради постоење основи на сомнение за сторено кривично дело „загрозување на сигурноста“.|Filed is a criminal complaint against J.N. (40) from Gevgelija due to the existence of grounds of suspicion of having committed a criminal offence "endangering safety".|Kurir|2016-04-10 11:18:22
http://kurir.mk/republika/opstini/pochna-snimaneto-reportazhi-za-rosomanskite-sela/|Почна снимањето репортажи за росоманските села|She began filming stories for росоманските villages|– Се снима во селото Паликура, кое од година во година прераснува во урбана населба. Станува збор за село во кое одамна е запрена миграцијата кон градот и се зголемува бројот на учениците, информира портпаролот во општина Росоман Ѓорѓи Крстевски.Крстевски нагласи дека целта на проектот е запознавање со минатото и сегашноста на овој крај, како и со природните убавини со кои располага.|– Be shot in the village Паликура, which year by year grows in an urban settlement. It is about the village in which long ago has been stopped migration to the city and increasing the number of students, inform the spokesperson in the municipality of Rosoman Gjorgi Krstevski.Krstevski stressed that the aim of the project is to familiarize with the past and present of this region, as well as with the natural beauties that it offers.|Почна снимањето репортажи за росоманските села, дел од поголемиот проект „Патуваме низ Македонија“, во заедничка реализација на општина Росоман и „Мариово филм“.|She began filming stories for росоманските villages, part of the greater project "Travelling around the country", in the common realization of the municipality Rosoman and the "Мариово film."|Kurir|2016-04-10 11:14:06
http://kurir.mk/scena/poznati/foto-najubavata-makedonka-pokazha-deka-i-nema-ramna/|ФОТО: Најубавата Македонка покажа дека и нема рамна!|PHOTO: the most beautiful Macedonian showed that there is no flat!|Креациите се оние најважните што публиката треба да ги погледне на вакво случување, а за истите да бидат презентирани во најдобро светло, мора да бидат износени од манекенките автентично на писта.Можеби некои ќе речат дека чекорењето по писта е лесна работа, но навистина не е така, бидејќи секоја од манекенките е постојано во брзање зад сцената, а неопходна и е самоувереност и професионалнот за да ги презентира на писта моделите според замислата на дизајнерот.И годинава меѓу стандардната постава млади манекенки се наjде и младата Елена Анѓелковска која настапи речиси на сите ревии.Убавата Елена покажа дека гордо може да се носи со титулата најубава Македонка за 2015 година, бидејќи на писта успеа да износи бројни комбинации, а секоја со различен дух, посебен шарм и убавина.Инаку Елена има 21 година и е членка на Модното студио Црнокрак и ја има претставувано земјата на бројни натпревари за убавина.Во продолжение погледнете дел од нејзините трансформации на писта за FWSK.    |Креациите are those the most important that the audience should take a look of this event, and for them to be presented in the best light, you need to be ruffled from the манекенките authentic on the runway.Perhaps some will say that the steps taken after the runway is easy work, but it really is not so, because each of the манекенките is constantly in a hurry behind the scenes, and thus, is self-assured and професионалнот to present on the catwalk the models according to the -- the idea of the designer.And this year between the standard lineup of young models are found and the young Elena Анѓелковска which perform almost all the shows.Delightfully Elena proved that proudly can be worn with the title of the most beautiful Macedonian for 2015, because of the runway has managed to amounts numerous combinations, each with a different spirit, a special charm and beauty.Otherwise Elena has a 21 year and is a member of the Модното studio Црнокрак and has претставувано the country to numerous competitions for beauty.In addition, the view part of her transformations on the runway for FWSK. |На неодамна одржаното 13-то издание на модниот викенд во Скопје имавме можност да ги погледнеме најновите колекции за сезоната пролет-лето 2016 од домашните дизајнери.|The recently одржаното 13-th edition of the fashion weekend in Skopje had the opportunity to take a look at the latest collections for the season spring-summer 2016 from domestic designers.|Kurir|2016-04-10 11:02:47
http://kurir.mk/scena/poznati/boba-zhivoinovik-fatalen-pred-brena-se-gledav-so-ledi-di/|Боба Живоиновиќ фатален: Пред Брена се гледав со Леди Ди|Боба Живоиновиќ fatal: Before Брена be watched by Lady Di|Покојната принцеза на крајот на осумдесеттите одлепила за тогашниот најдобар српски тенисер Боба Живоиновиќ. Таа дури и го “смувала“ иако и двајцата биле во врски: таа во брак со принцот Чарлс, а тој со невенчаната сопруга Зорица. Често доаѓала на неговите мечеви, го гледала од обична трибина за да биде поблиску до него иако членовите на кралското семејство имале ВИП ложа.Се запознале 1987 година, а имаат и заедничка фотографија – Боба, принцезата и неговиот син Филип.|Покојната princess at the end of the eighties одлепила for the best Serbian тенисер Боба Живоиновиќ. It even “смувала“ although both were in relationships: she married to prince Charles, and he with невенчаната wife Зорица. Often доаѓала of his swords, she watched from a plain panel to be closer to him even though the members of the royal family had a VIP lodge.Met 1987, and have shared a photo – Боба, the princess and his son Philip.|Беше прекрасна жена. Со неа можев да разговарам и за обични работи. Навиваше за мене од трибините иако кралското семејство имаше ВИП ложа.|Was a wonderful woman. With her I could talk and ordinary things. Навиваше for me from the stands while the royal family had a VIP lodge.|Kurir|2016-04-10 10:48:33
http://kurir.mk/magazin/zivot-i-stil/milioner-od-sad-i-siromashen-makedonets-vo-najtesen-izbor-za-rabota-od-sonishtata-na-alpite/|Милионер од САД и сиромашен Македонец во најтесен избор за „работа од соништата“ на Алпите|Millionaire from the united states and the poor Macedonian in најтесен choice for the "job of dreams" in the Alps|-Ни се јавуваат кандидати од целиот свет. Од САД, Австралија и други држави, има многу Словенци, а највеќе Унгарци, вели Зорман за Словенечката телевизија во врска со акцијата за барање кандидат за „работа од соништата“.Зорман рекол дека веќе имаат двајца кандидат во најтесен избор кои наскоро ќе ги повикаат на разговор за да ја преземат „службата од соништата“ затоа што станува збор за вид на екстензивно сточарство при кое животните на почетокот на летото од бачилата во низините се преместуваат во повисоките планински предели каде што тревата е погодна за паша и во текот на летните горештини.-Еден е Американец, милионер кој дури понуди сам да си плати сместување и храна за да може да чува крави и овци, а другиот е од Македонија, сиромашно момче без образование и работно искуство, вели Зорман.  |-We have strong candidates from all over the world. From the united states, Australia and other countries, there are many Slovenes, and the number of Hungarians, says Зорман for Slovenian television in connection with the action to request a candidate for the "job of dreams".Зорман say that you already have two candidate in најтесен choice that will soon call the conversation to take the "service of dreams" because it comes to the kind of extensive animal husbandry in which the animals at the beginning of the summer of бачилата in the lowlands are placed in the higher mountain areas where the grass is suitable for a pasha and in the course of the summer горештини.-One is the American, a millionaire who even offered himself to pay the accommodation and food to be able to keep cows and sheep, and the other is from Macedonia, a poor boy without education and work experience, says Зорман. |За работното место овчар на Велика планина на словенечките Алпи огласено преку интернет со цел да се популаризира еко туризмот до сега се пријавиле повеќе од 2.000 луѓе од целиот свет. Двајца од пријавените се во најтесен избор, изјавил водачот на проектот Матјаж Зорман.|For the job shepherd of the Great mountain of Slovene Alps огласено over the internet in order to promote the eco tourism up to now joined more than 2,000 people from all over the world. Two of these are in the најтесен choice, stated the leader of the project Matyas Зорман.|Kurir|2016-04-10 10:39:04
http://kurir.mk/svet/region/trogatelna-ispoved-soprugot-raskazhuva-skrshen-kerkichkata-pati-po-majka/|ТРОГАТЕЛНА ИСПОВЕД: Сопругот раскажува скршен, ќеркичката пати по мајка|HEARTENING CONFESSION: the Husband tells the broken, ќеркичката times after the mother|Малата Јана престојува кај мајката на Јелена, а сопругот окрил за Телеграф.рс зошто е тоа така.– Јана моментално се наоѓа кај мајката на Јелена. Ја тргнавме малку одовде бидејќи тука се ја врзува за нејзината мајка. Тие две никогаш не се раздвојуваа. Беа едно, раскажал за Телграф.рс Зоран Марјановиќ.Според неговите зборови, Јелена била најсреќна кога се грижела за Јана.– Кога ја бањаше, кога ја хранеше… уживаше во тоа и на Јеца можеше тогаш да се види тоа вистинското, тоа мајчинското што денеска е тешко да се најде. Јелена го правеше семјеството среќно и таа беше среќна, вели Марјановиќ.Видеото на ТЕЛЕГРАФ, погледнете го во продолжение |Little Jana is staying with the mother of Јелена, and the husband окрил for the Telegraph.rs why is it so.– Jana is currently located in the mother of Јелена. The headed bit from there because here are the binds for her mother. They two never раздвојуваа. Were one, told for Телграф.rs Zoran Марјановиќ.According to his words, Јелена was најсреќна when shows that the Jana.– When the бањаше, when the хранеше... enjoyed it and the Јеца was able then to watch it right, it мајчинското that today is hard to find. Јелена did семјеството happy and she was happy, says Марјановиќ.The video on the TELEGRAPH, see you in the sequel |Помина една недела од бруталното убиство на пејачката Јелена Марјановиќ која во четвртокот беше погребана на гробиштата во Борча. Таа зад себе ја остави петгодишната ќерка Јана, која откако дознала за овој монструозен чин, повеќе не е во куќата во која живеела со родителите.|Spent a week from the бруталното murder of singer Јелена Марјановиќ which on Thursday was buried in the cemetery in Борча. She behind left her five-year daughter Jana, who after дознала for this monstrous act, is no longer in the house in which lived with the parents.|Kurir|2016-04-10 10:31:04
http://kurir.mk/sport/rakomet/lazarov-postoi-problem-i-mora-da-se-najde-reshenie/|Лазаров: Постои проблем и мора да се најде решение|Lazarov: There is a problem and you have to find a solution|Капитенот Лазаров одново беше најефикасен, но по натпреварот буквално остана без зборови.-Немам што да кажам. Катастрофа. Не е време да се даваат конечни одлуки. Треба да бидеме паметни во овој момент. Од пусто брзање промашувавме. Бевме мотивирани, свесни бевме што значи ова за нас и за Македонија. Само едно знам дека имаме квалитетна репрезентација. Тоа највеќе боли. Постојано ни се случуваат вакви работи. Постои проблем. Треба да се најде решение, рече Лазаров, пренесе неговиот сајт lazarovkiril7.На прашањето што и фали на оваа репрезентација за да оди на Олимписки игри, Лазаров рече:-Има компетентни луѓе за таа работа. Тие треба да одлучат и да ги поправат грешките. Јас само знам дека на секој натпревар играм 100% мотивирано.Натпреварот со Чиле, кој се игра во терминот од 18.00 часот, ќе биде само формалност, бидејќи вчерашниот пораз значеше и крај на сонот за Олимписки игри.|Captain Lazarov over again was the most effective, but after the match literally remained without words.-I don't have what to say. Disaster. Is not the time to give the final decisions. You need to be smart in this moment. From the desolate rush промашувавме. We were motivated, aware we were what does this mean for us and for Macedonia. Only one I know of that have quality representation. It mostly hurts. Constantly we are occurring things. There is a problem. You need to find a solution, said Lazarov, convey his site lazarovkiril7.The question of what and praise of this team to go to the Olympic games, Lazarov said:-There are competent people for the job. They need to decide and fix the errors. I just know that every game play 100% motivated.The match with Chile, who play in the term from 18.00 pm, will be just a formality, because yesterday's defeat meant the end of the dream for the Olympic games.|По високиот пораз и испуштената шанса за Рио, разочараноста кај ракометарите и кај македонската јавност е голема.|After the high defeat and omitted the chance for Rio, разочараноста among all the players in the Macedonian public is great.|Kurir|2016-04-10 10:22:41
http://kurir.mk/magazin/zivot-i-stil/spas-od-kamen-vo-bubregot-najlekovitata-voda-na-balkanot-na-samo-6-chasa-od-skopje/|Спас од камен во бубрегот: Најлековитата вода на Балканот на само 6 часа од Скопје|Relief from the stone in the kidney: Најлековитата water of the Balkans, just 6 hours from Skopje|Водата е толку квалитетна што може веднаш да се пакува, а вистински благодат е тоа што е богата со магнезиум, кој влијае на работата на срцето, крвните садови, разбивање камен во бубрег и на општата состојба на организмот – вели шефот на Центарот за обновливи водни енергетски ресурси, проф. д-р Дејан Милениќ.Белградскиот Рударско-геолошки факултет на барање на барање на Градската дирекција од Валево направил истражување на Дивчибари кога се откриени два извора кои можат да ги задоволат моменталните потреби на вода во туристичкиот центар во валевскиот крај.– На нашиот пазар нема природни води кои содржат олкаво количество магнезиум. Пх вредноста на водата е слабобазна, што го растоварува желудникот. Во моментов водата на тоа извориште тече нонстоп, не е во систем на водовод и не е хлорирана, така што сите кои престојуваат во Дивчибари би требало задолжително да ја пијат – вели Милениќ.Тој објаснува дека карпите од кои е формиран планинскиот масив на Дивчибари се полни со магнезиумови минерали, па оттаму и толку квалитетна вода во тој крај.–Водите кои се формираат во вакви карпи се најлековитите и најдобри се за пиење. Мислам на обични води, а не на магнезиумски кои се оптоварени со јаглероден диоксид, какви што се продаваат. Бидејќи се со јаглероден диоксид не смеат да се пијат неограничено за разлика од природните, кои немаат нус појави по здравјето на човекот. |The water is so high quality that can immediately be packed, and the real grace is that it is rich in magnesium, which affects the work of the heart, blood vessels, breaking a stone in the kidney and of the general condition of the body, – says the head of the Centre for renewable water energy resources, prof. dr. Dejan Милениќ.The belgrade Mining-geological faculty at the request of the request of the City department of Валево did research on Дивчибари when discovered two sources that can meet the current needs of water tourism centre in валевскиот the end.– In our market there are no natural waters that contain олкаво amount of magnesium. Пх the value of the water is слабобазна, you растоварува the stomach. Currently the water of it извориште runs around the clock, is not in the system of water supply is not хлорирана, so that all who stay in the Дивчибари supposed mandatory to drink – says Милениќ.He explains that the rocks from which is formed the mountainous massif of the Дивчибари are filled with магнезиумови minerals, so hence and so the quality of water in that end.–The waters that are formed in these rocks are најлековитите and the best for drinking. I think of ordinary water, and not the магнезиумски who are burdened with carbon dioxide, such as are sold. As with carbon dioxide, are not allowed to drink unlimited unlike natural, which do not have a by appear after the health of the man. |Во моментов водата на тој извор тече нонстоп, не е во систем на водовод и не е хлорирана, така што сите кои престојуваат во Дивчибари би требало задолжително да ја пијат.|Currently the water of that source flowing around the clock, is not in the system of water supply is not хлорирана, so that all who stay in the Дивчибари supposed mandatory to drink.|Kurir|2016-04-10 09:59:47
